X;Y;Z;Classification;R;G;B;NIR;treeID;Tree_type
691403.16;6468494.2;21.216;5;37376;33792;26880;43264;63.0;Не определено
691402.53;6468493.83;0.0;2;40448;37632;30464;45824;63.0;Не определено
691402.62;6468493.89;1.504;5;32256;29184;22528;38656;63.0;Не определено
691403.21;6468494.28;0.0;2;41728;37888;29952;46336;63.0;Не определено
691403.95;6468494.76;0.0;2;37888;34048;26112;39680;63.0;Не определено
691400.53;6468493.77;24.701;5;37888;33536;26880;45056;63.0;Не определено
691400.73;6468493.9;27.865;5;36608;32512;25856;44544;63.0;Не определено
691401.4;6468494.34;26.684;5;30208;29952;22784;42752;63.0;Не определено
691401.53;6468494.42;28.713;5;32512;31488;24576;42496;63.0;Не определено
691402.03;6468494.76;25.756;5;32000;29696;22272;40960;63.0;Не определено
691402.23;6468494.88;28.94;5;30464;27392;21248;37632;63.0;Не определено
691402.69;6468495.19;25.523;5;31488;27648;22272;36864;63.0;Не определено
691401.06;6468494.19;0.0;2;30208;29184;22784;41216;63.0;Не определено
691401.84;6468494.69;0.0;2;36096;33536;26624;43776;63.0;Не определено
691402.51;6468495.13;0.0;2;27904;24064;19200;34048;63.0;Не определено
691403.23;6468495.6;0.0;2;46848;42752;36096;49920;63.0;Не определено
691400.0;6468494.57;29.292;5;38144;36352;29184;45824;63.0;Не определено
691400.58;6468494.96;27.792;5;32256;29952;22528;41216;63.0;Не определено
691400.69;6468495.03;29.544;5;29952;28160;20992;41472;63.0;Не определено
691401.44;6468495.52;30.227;5;35840;31232;25600;44800;63.0;Не определено
691401.3;6468495.43;27.945;5;36352;31744;26112;45824;63.0;Не определено
691401.05;6468495.27;24.065;5;31744;27904;22528;44032;63.0;Не определено
691402.17;6468495.99;31.019;5;25856;23040;17408;35840;63.0;Не определено
691402.04;6468495.91;29.041;5;25856;23040;17408;35840;63.0;Не определено
691400.19;6468494.77;0.0;2;40192;37632;30720;46848;63.0;Не определено
691400.9;6468495.22;0.0;2;25344;22272;16640;35584;63.0;Не определено
691401.61;6468495.69;0.0;2;33280;30208;24064;42496;63.0;Не определено
691402.31;6468496.15;0.0;2;34304;32768;26624;43776;63.0;Не определено
691400.67;6468496.13;32.081;5;33280;32256;25344;45056;63.0;Не определено
691400.93;6468496.31;25.677;5;35072;33536;25344;42496;63.0;Не определено
691401.32;6468496.55;31.739;5;29696;27904;20480;40704;63.0;Не определено
691401.09;6468496.41;28.08;5;28416;26880;18176;39936;63.0;Не определено
691400.04;6468495.79;0.0;2;45312;41984;33280;51968;63.0;Не определено
691401.97;6468496.98;30.257;5;33536;29696;23808;44800;63.0;Не определено
691402.66;6468497.44;30.806;5;37120;33536;26880;45824;63.0;Не определено
691400.71;6468496.22;0.0;2;33024;31488;24832;43264;63.0;Не определено
691401.43;6468496.69;0.0;2;32000;30208;22784;44800;63.0;Не определено
691402.16;6468497.17;0.0;2;28672;26880;20224;39680;63.0;Не определено
691402.82;6468497.61;0.0;2;32000;29184;23552;42496;63.0;Не определено
691400.0;6468496.78;31.148;5;41472;38912;29696;51200;63.0;Не определено
691400.56;6468497.15;29.091;5;31488;33024;23296;48384;63.0;Не определено
691400.66;6468497.21;30.567;5;27648;32512;20992;54272;63.0;Не определено
691401.3;6468497.63;29.75;5;20224;26112;14848;52224;63.0;Не определено
691401.17;6468497.55;27.705;5;21760;27904;15104;51456;63.0;Не определено
691401.54;6468497.8;22.439;5;21504;26368;14848;49664;63.0;Не определено
691400.11;6468496.92;0.0;2;39936;37888;28672;51200;63.0;Не определено
691400.2;6468496.97;1.374;1;41728;40704;31232;52224;63.0;Не определено
691401.02;6468497.5;3.091;5;21760;27904;15104;51456;63.0;Не определено
691401.59;6468497.88;1.077;1;22784;27392;17152;53248;63.0;Не определено
691401.52;6468497.84;0.0;2;22784;27392;17152;53248;63.0;Не определено
691402.22;6468498.3;0.0;2;34560;30976;24064;43520;63.0;Не определено
691400.32;6468498.54;29.566;5;18176;22528;13824;46592;63.0;Не определено
691400.98;6468498.98;29.564;5;21504;26880;16384;52224;63.0;Не определено
691400.39;6468498.61;20.261;5;19456;23296;14848;46336;63.0;Не определено
691401.05;6468499.04;19.749;5;22016;27648;17920;49408;63.0;Не определено
691400.54;6468498.75;0.0;2;24064;27648;18432;55296;63.0;Не определено
691401.22;6468499.2;0.0;2;14592;17664;11520;34816;63.0;Не определено
691401.93;6468499.66;0.0;2;24832;22784;19968;33280;63.0;Не определено
691400.06;6468499.85;20.281;5;29440;27904;21248;42496;63.0;Не определено
691412.54;6468490.11;0.0;2;32256;29952;25600;38912;52445.0;Не определено
691412.85;6468490.14;4.261;1;30464;28672;24576;38400;52445.0;Не определено
691413.08;6468494.12;0.0;2;28928;25856;21760;33536;30.0;Не определено
691416.29;6468495.27;0.0;2;17920;19200;17408;22272;30.0;Не определено
691415.47;6468495.19;0.0;2;18944;18688;17408;19712;30.0;Не определено
691414.62;6468495.11;0.0;2;24064;23296;22016;25088;30.0;Не определено
691415.96;6468495.19;30.929;5;17152;16384;14592;16128;30.0;Не определено
691413.78;6468495.03;0.0;2;19200;17920;16896;22016;30.0;Не определено
691415.19;6468495.11;30.809;5;17152;16896;16384;16640;30.0;Не определено
691413.01;6468494.96;0.0;2;26112;23808;22016;32768;30.0;Не определено
691417.68;6468496.38;0.0;2;41472;37376;30720;46336;30.0;Не определено
691417.08;6468496.31;2.95;1;18688;17408;16640;19968;30.0;Не определено
691416.88;6468496.3;0.0;2;14080;14080;14592;17152;30.0;Не определено
691416.02;6468496.22;0.0;2;19200;17408;15360;21504;30.0;Не определено
691417.35;6468496.29;31.138;5;28416;24832;21504;31232;30.0;Не определено
691415.18;6468496.14;0.0;2;26880;26112;22272;29184;30.0;Не определено
691414.34;6468496.06;0.0;2;22528;20992;17920;21760;30.0;Не определено
691416.52;6468496.22;31.057;5;16896;16640;16128;19968;30.0;Не определено
691415.0;6468496.07;32.849;5;26880;26112;22272;29184;30.0;Не определено
691414.92;6468496.06;31.601;5;29184;27648;24576;31232;30.0;Не определено
691414.05;6468495.97;31.312;5;34560;32512;29184;38656;30.0;Не определено
691413.64;6468495.94;25.529;5;22528;20736;19200;28672;30.0;Не определено
691411.82;6468495.82;0.0;2;39424;35328;28928;46336;30.0;Не определено
691412.81;6468495.86;25.598;5;28160;25856;21504;39168;30.0;Не определено
691417.22;6468497.67;0.0;2;21248;18944;16640;25344;30.0;Не определено
691416.64;6468497.61;3.765;5;16128;16128;16640;22016;30.0;Не определено
691416.37;6468497.59;0.0;2;14080;13824;13312;20480;30.0;Не определено
691415.57;6468497.52;0.0;2;17408;16896;17664;22784;30.0;Не определено
691414.68;6468497.43;0.0;2;11776;12032;13056;15872;30.0;Не определено
691416.85;6468497.58;31.07;5;14848;14336;15104;18944;30.0;Не определено
691415.91;6468497.5;29.109;5;16896;17408;17152;22784;30.0;Не определено
691416.28;6468497.52;34.218;1;14080;13824;13312;20480;30.0;Не определено
691414.56;6468497.36;33.643;5;12288;12288;10240;14592;30.0;Не определено
691413.41;6468497.25;28.397;5;30464;27136;22784;36352;30.0;Не определено
691418.41;6468499.03;0.0;2;35072;32000;25856;43264;30.0;Не определено
691417.6;6468498.96;0.0;2;33280;28672;27648;41728;30.0;Не определено
691416.75;6468498.88;0.0;2;14592;15616;15360;20480;30.0;Не определено
691415.93;6468498.8;0.0;2;18944;17664;16640;22272;30.0;Не определено
691416.23;6468498.82;4.477;5;16384;14848;14848;19456;30.0;Не определено
691415.12;6468498.72;0.0;2;16128;15872;15360;19968;30.0;Не определено
691414.23;6468498.64;0.0;2;49152;44544;34304;54784;30.0;Не определено
691415.4;6468498.7;27.72;5;15872;15616;14592;19456;30.0;Не определено
691413.45;6468498.57;0.0;2;26624;23552;19968;35072;30.0;Не определено
691414.65;6468498.63;28.821;5;13568;12800;11008;17664;30.0;Не определено
691413.65;6468498.52;26.907;1;26880;24064;19456;33792;30.0;Не определено
691415.23;6468499.57;0.0;2;20736;18432;18688;24064;30.0;Не определено
691414.39;6468499.49;0.0;2;50688;47104;34560;55040;30.0;Не определено
691413.58;6468499.41;0.0;2;27904;23296;20736;37376;30.0;Не определено
691414.75;6468499.47;29.035;5;21504;21248;16128;26368;30.0;Не определено
691416.3;6468494.61;0.0;2;17664;17408;16384;19456;30.0;Не определено
691416.98;6468495.05;0.0;2;19456;18176;17152;21248;30.0;Не определено
691417.73;6468495.54;0.0;2;36864;34048;26880;39680;30.0;Не определено
691415.0;6468494.89;30.796;5;12032;12288;12800;13056;30.0;Не определено
691415.71;6468495.35;30.974;5;22272;21504;19200;22784;30.0;Не определено
691414.57;6468494.68;0.0;2;16896;16384;13312;18432;30.0;Не определено
691416.4;6468495.81;31.076;5;19968;19200;17408;22784;30.0;Не определено
691417.13;6468496.28;31.088;5;18688;17408;16640;19968;30.0;Не определено
691415.3;6468495.16;0.0;2;16640;16384;15360;16384;30.0;Не определено
691415.98;6468495.6;0.0;2;16384;16128;15104;17920;30.0;Не определено
691416.69;6468496.07;0.0;2;18176;18176;17664;19968;30.0;Не определено
691417.41;6468496.54;0.0;2;37888;33792;27904;44032;30.0;Не определено
691413.58;6468495.02;25.421;5;20736;19456;17920;27648;30.0;Не определено
691414.6;6468495.69;31.39;5;18176;17152;14848;20992;30.0;Не определено
691414.7;6468495.75;32.921;5;27648;25856;23296;31232;30.0;Не определено
691414.16;6468495.47;0.0;2;32256;29952;27648;37120;30.0;Не определено
691416.64;6468497.03;30.857;5;14848;14848;15360;18944;30.0;Не определено
691414.83;6468495.91;0.0;2;35072;31744;27648;36096;30.0;Не определено
691415.55;6468496.38;0.0;2;18944;18688;17408;22528;30.0;Не определено
691416.24;6468496.83;0.0;2;14336;13312;12544;17152;30.0;Не определено
691416.95;6468497.3;0.0;2;14848;14336;15104;18944;30.0;Не определено
691417.67;6468497.77;0.0;2;30720;26880;20992;34816;30.0;Не определено
691412.78;6468495.65;25.565;5;32256;29440;24832;42496;30.0;Не определено
691413.8;6468496.31;31.146;5;32256;29696;27392;39424;30.0;Не определено
691413.69;6468496.24;29.327;5;26368;23040;21504;33280;30.0;Не определено
691413.9;6468496.37;32.742;5;32256;29696;27392;39424;30.0;Не определено
691414.67;6468496.87;34.063;1;17152;16640;17408;22016;30.0;Не определено
691415.36;6468497.32;33.88;5;16640;15616;15872;18944;30.0;Не определено
691415.75;6468497.59;28.943;5;17920;17920;17920;22528;30.0;Не определено
691415.9;6468497.68;31.36;5;15872;16384;16128;23040;30.0;Не определено
691414.76;6468497.0;0.0;2;17152;16640;17408;22016;30.0;Не определено
691416.59;6468498.14;31.265;5;16384;16384;16896;20992;30.0;Не определено
691415.46;6468497.47;0.0;2;17408;16896;17664;22784;30.0;Не определено
691416.16;6468497.92;0.0;2;14848;14848;14336;21760;30.0;Не определено
691416.88;6468498.4;0.0;2;14592;15104;14848;20736;30.0;Не определено
691417.57;6468498.85;0.0;2;33280;28672;27648;41728;30.0;Не определено
691417.9;6468499.06;5.786;1;36096;33280;27648;42240;30.0;Не определено
691418.28;6468499.31;0.0;2;35840;33024;27392;45824;30.0;Не определено
691413.34;6468497.38;27.479;5;30464;28416;23040;37632;30.0;Не определено
691411.7;6468496.35;0.0;2;44288;40704;33792;50432;30.0;Не определено
691413.25;6468497.32;25.919;5;30464;28416;23040;37632;30.0;Не определено
691414.22;6468497.95;30.076;5;41984;38656;29696;44544;30.0;Не определено
691414.36;6468498.04;32.37;5;44032;39936;30720;48640;30.0;Не определено
691414.14;6468497.9;28.684;5;53760;49920;39424;58368;30.0;Не определено
691412.43;6468496.84;0.0;2;37888;33024;28672;44800;30.0;Не определено
691413.12;6468497.29;0.0;2;33280;31232;25344;38400;30.0;Не определено
691414.82;6468498.34;28.817;5;15616;14592;14336;19200;30.0;Не определено
691413.84;6468497.77;0.0;2;41728;37888;32512;51968;30.0;Не определено
691414.54;6468498.23;0.0;2;25600;24064;19968;29440;30.0;Не определено
691415.2;6468498.66;0.0;2;14592;14592;14080;17920;30.0;Не определено
691415.96;6468499.16;0.0;2;24320;23040;21504;28416;30.0;Не определено
691413.33;6468498.9;0.0;2;31488;28160;25856;40192;30.0;Не определено
691414.04;6468499.36;0.0;2;52224;47360;36352;58624;30.0;Не определено
691414.73;6468499.82;0.0;2;21760;22016;17408;23296;30.0;Не определено
691433.46;6468433.44;0.0;2;38912;35840;29696;43776;50580.0;Не определено
691433.64;6468433.45;2.507;1;32256;30208;24320;42240;50580.0;Не определено
691433.31;6468433.02;0.0;2;36864;33280;26624;43776;50580.0;Не определено
691433.58;6468433.19;4.438;1;37632;33792;28416;44800;50580.0;Не определено
691430.72;6468439.93;0.0;2;34816;31744;26112;47104;54299.0;Не определено
691452.8;6468438.61;0.0;2;36352;34560;27392;45056;54858.0;Не определено
691451.5;6468439.8;3.858;1;35840;33024;25344;43520;54105.0;Не определено
691425.83;6468440.73;0.0;2;21760;20480;14848;28928;52626.0;Не определено
691428.62;6468446.74;0.0;2;19712;19712;16640;33792;52368.0;Не определено
691428.9;6468446.76;3.933;1;31488;29440;26624;40192;52368.0;Не определено
691425.54;6468440.66;3.936;1;31488;30208;24576;35584;52626.0;Не определено
691425.97;6468440.96;0.0;2;14848;14080;9728;23808;52626.0;Не определено
691428.61;6468446.18;2.963;1;20736;25088;15872;46080;52368.0;Не определено
691430.63;6468440.25;0.0;2;33792;30976;25856;44288;54299.0;Не определено
691430.95;6468440.07;3.868;1;35584;31744;26368;46080;54299.0;Не определено
691429.79;6468452.08;5.325;5;20480;19712;14848;35840;35058.0;Не определено
691429.88;6468452.09;6.58;5;24064;22784;17664;36352;35058.0;Не определено
691428.56;6468451.98;0.0;2;36608;34304;25856;44544;35058.0;Не определено
691428.99;6468452.01;6.108;5;33280;32256;22528;45056;35058.0;Не определено
691429.24;6468452.81;7.36;5;30208;34048;23552;51712;35058.0;Не определено
691429.16;6468452.81;6.269;5;33024;35072;23040;50688;35058.0;Не определено
691428.2;6468452.72;4.215;5;36352;33280;26624;45056;35058.0;Не определено
691429.52;6468453.82;7.798;5;16128;21248;12288;49664;35058.0;Не определено
691428.67;6468453.74;7.072;5;23040;27392;15872;51712;35058.0;Не определено
691429.34;6468454.89;6.595;5;16640;20224;11264;48640;35058.0;Не определено
691428.08;6468454.78;0.0;2;20992;25600;15872;48896;35058.0;Не определено
691428.41;6468454.8;4.667;5;20224;22528;14592;50432;35058.0;Не определено
691428.55;6468454.81;6.561;5;19456;21760;13824;48640;35058.0;Не определено
691420.53;6468454.06;0.0;2;18176;17920;16896;22528;1892.0;Не определено
691429.43;6468455.85;5.45;5;24064;27648;18688;54272;35058.0;Не определено
691429.04;6468455.82;0.0;2;17920;21760;14336;48128;35058.0;Не определено
691420.7;6468455.03;0.0;2;32512;29440;25856;38400;1892.0;Не определено
691420.33;6468454.96;17.923;5;22528;20736;16640;25088;1892.0;Не определено
691429.26;6468456.69;0.0;2;18176;22016;14592;44544;35058.0;Не определено
691429.68;6468456.72;6.014;5;22528;26880;18176;51968;35058.0;Не определено
691421.73;6468455.97;0.0;2;37120;33792;25600;39936;1892.0;Не определено
691420.91;6468455.89;0.0;2;38912;35328;27904;42496;1892.0;Не определено
691421.93;6468455.96;13.946;5;32000;28672;20480;35840;1892.0;Не определено
691420.1;6468455.82;0.0;2;29952;27904;23040;36352;1892.0;Не определено
691421.15;6468455.89;14.249;5;36352;33024;24832;42240;1892.0;Не определено
691421.43;6468455.91;18.13;5;41984;38400;30976;45312;1892.0;Не определено
691428.32;6468457.62;0.0;2;35840;31744;23296;45568;36664.0;Не определено
691428.78;6468457.65;6.559;5;18944;18688;11520;28160;36664.0;Не определено
691427.98;6468457.57;6.16;5;29952;26368;18944;40448;36664.0;Не определено
691427.14;6468457.49;7.053;5;27904;24832;18176;36352;36664.0;Не определено
691426.26;6468457.41;5.921;5;31232;29440;22272;45056;36664.0;Не определено
691425.02;6468457.3;0.0;2;34048;32256;25600;40448;36664.0;Не определено
691421.62;6468456.98;0.0;2;34304;31232;25088;37376;1892.0;Не определено
691420.79;6468456.9;0.0;2;39680;36096;27136;43520;1892.0;Не определено
691420.45;6468456.83;17.969;5;38656;34816;26368;44544;1892.0;Не определено
691420.02;6468456.78;23.239;5;30464;27648;22016;36352;1892.0;Не определено
691428.44;6468458.81;4.493;5;28416;31232;20992;49408;36664.0;Не определено
691427.88;6468458.75;7.771;5;30720;34816;22784;55808;36664.0;Не определено
691427.1;6468458.68;9.062;5;25088;30464;16128;54528;36664.0;Не определено
691426.07;6468458.58;6.437;5;30464;32256;21760;50176;36664.0;Не определено
691426.19;6468458.59;8.189;5;30464;32256;21760;50176;36664.0;Не определено
691425.26;6468458.5;6.446;5;30208;28672;22016;42240;36664.0;Не определено
691428.76;6468459.84;0.0;2;22016;26112;16896;50432;36664.0;Не определено
691428.28;6468459.78;4.738;5;25600;32000;21248;54528;36664.0;Не определено
691428.4;6468459.79;6.48;5;25344;29952;19712;54528;36664.0;Не определено
691427.56;6468459.71;6.339;5;22016;26112;16128;54784;36664.0;Не определено
691426.73;6468459.63;6.543;5;22528;29184;17664;55808;36664.0;Не определено
691425.93;6468459.56;6.313;5;21248;26112;14592;52224;36664.0;Не определено
691425.0;6468459.47;5.564;5;31744;30976;22016;49152;36664.0;Не определено
691424.61;6468459.44;0.0;2;33024;31744;23552;43776;36664.0;Не определено
691429.21;6468451.65;0.0;2;22528;22528;15872;37632;35058.0;Не определено
691429.53;6468451.86;5.462;5;18688;18688;12544;39936;35058.0;Не определено
691429.88;6468452.09;0.0;2;24064;22784;17664;36352;35058.0;Не определено
691428.84;6468452.81;7.303;5;33536;33280;22016;49152;35058.0;Не определено
691428.68;6468452.71;4.663;5;35072;32256;24064;43520;35058.0;Не определено
691427.76;6468453.33;0.0;2;38912;35584;26880;45568;35058.0;Не определено
691427.98;6468453.49;3.798;5;35072;34048;24576;45312;35058.0;Не определено
691428.17;6468453.61;6.952;5;30208;32512;20480;51968;35058.0;Не определено
691428.84;6468454.05;6.738;5;25344;30464;17920;56832;35058.0;Не определено
691429.59;6468454.54;7.338;5;22784;28160;17152;52992;35058.0;Не определено
691428.14;6468454.65;5.936;5;20992;25600;15872;48896;35058.0;Не определено
691428.07;6468454.6;4.637;5;20992;25600;15872;48896;35058.0;Не определено
691427.79;6468454.42;0.0;2;39168;38400;27392;50688;35058.0;Не определено
691428.5;6468454.9;0.0;2;19456;21760;13824;48640;35058.0;Не определено
691428.89;6468455.15;6.621;5;23552;29440;17664;53760;35058.0;Не определено
691429.81;6468455.75;9.657;5;19712;24832;15872;51456;35058.0;Не определено
691429.73;6468455.69;8.181;5;22016;26368;17152;53248;35058.0;Не определено
691429.14;6468456.9;5.631;5;18432;22272;14848;46336;35058.0;Не определено
691429.57;6468457.19;0.0;2;19968;23808;15872;49664;35058.0;Не определено
691429.9;6468457.39;5.629;5;16384;18688;11776;42496;35058.0;Не определено
691428.07;6468457.84;6.474;5;32256;27392;19712;40448;36664.0;Не определено
691428.74;6468458.28;6.414;5;24576;23296;18176;34816;36664.0;Не определено
691428.36;6468458.04;0.0;2;35328;32512;24832;44288;36664.0;Не определено
691428.59;6468458.19;3.985;5;33280;32000;24320;43520;36664.0;Не определено
691420.22;6468454.02;0.0;2;16640;16640;14080;22784;1892.0;Не определено
691420.89;6468454.46;0.0;2;29184;26112;22016;33792;1892.0;Не определено
691425.46;6468457.45;5.432;5;36864;35328;29696;45824;36664.0;Не определено
691425.14;6468457.25;0.0;2;34048;32256;25600;40448;36664.0;Не определено
691426.28;6468458.0;6.87;5;32768;30976;23808;45056;36664.0;Не определено
691426.36;6468458.05;8.234;5;34048;33024;24064;47616;36664.0;Не определено
691427.07;6468458.52;8.975;5;28928;32000;19200;54016;36664.0;Не определено
691427.58;6468458.86;5.8;5;21504;28416;15360;54272;36664.0;Не определено
691427.7;6468458.94;7.933;5;24064;31488;16640;55808;36664.0;Не определено
691428.12;6468459.22;2.474;5;19200;24064;12544;51968;36664.0;Не определено
691428.26;6468459.31;4.819;5;18944;22784;11776;48896;36664.0;Не определено
691428.64;6468459.56;0.0;2;27648;29184;20480;51968;36664.0;Не определено
691420.07;6468455.03;14.519;5;31232;29440;24832;37632;1892.0;Не определено
691420.29;6468455.16;17.979;5;26112;24320;19712;30208;1892.0;Не определено
691420.77;6468455.48;14.392;5;28160;25344;20736;34560;1892.0;Не определено
691421.0;6468455.63;18.173;5;33536;29952;22528;39680;1892.0;Не определено
691420.59;6468455.4;0.0;2;28928;26624;22272;32768;1892.0;Не определено
691421.3;6468455.86;0.0;2;40448;36864;29440;44288;1892.0;Не определено
691421.99;6468456.31;0.0;2;38400;34816;28160;41472;1892.0;Не определено
691425.92;6468458.9;7.088;5;24320;28416;16896;49920;36664.0;Не определено
691425.98;6468458.94;8.16;5;24320;28416;16896;49920;36664.0;Не определено
691426.59;6468459.34;6.561;5;22784;29952;19456;56832;36664.0;Не определено
691426.66;6468459.39;7.822;5;22784;30720;19456;57344;36664.0;Не определено
691427.28;6468459.8;6.258;5;20736;24832;15360;52736;36664.0;Не определено
691420.36;6468456.47;14.453;5;34304;31744;24832;41216;1892.0;Не определено
691420.58;6468456.62;18.074;5;39936;36096;27648;45312;1892.0;Не определено
691420.42;6468456.51;15.421;5;39168;35840;27648;44800;1892.0;Не определено
691420.16;6468456.38;0.0;2;25600;23552;18176;32000;1892.0;Не определено
691420.91;6468456.86;0.0;2;35840;32512;24320;40192;1892.0;Не определено
691425.08;6468459.61;0.0;2;32256;31232;23808;48640;36664.0;Не определено
691425.42;6468459.83;5.775;5;28928;32768;21760;55808;36664.0;Не определено
691420.23;6468457.48;0.0;2;34816;32000;24832;42240;1892.0;Не определено
691420.23;6468458.49;0.0;2;26880;25344;19200;34816;1892.0;Не определено
691430.24;6468452.14;0.0;2;26112;24064;18688;35072;35058.0;Не определено
691430.4;6468452.15;2.298;5;29184;27392;20224;40448;35058.0;Не определено
691430.64;6468452.16;5.819;5;27904;25344;18432;37632;35058.0;Не определено
691431.22;6468453.02;0.0;2;30720;29952;21504;40704;35058.0;Не определено
691430.78;6468452.96;5.524;5;28672;26368;18944;38400;35058.0;Не определено
691430.06;6468452.89;6.651;5;22016;24320;16896;46080;35058.0;Не определено
691431.13;6468453.98;6.206;5;25088;29696;16896;52224;35058.0;Не определено
691430.32;6468453.9;7.748;5;23552;27648;17664;53248;35058.0;Не определено
691431.7;6468455.12;2.847;5;27136;32768;20992;55808;35058.0;Не определено
691431.13;6468455.05;6.55;5;26368;30720;22528;53248;35058.0;Не определено
691430.33;6468454.98;7.951;5;19200;21504;16640;48128;35058.0;Не определено
691432.78;6468456.16;5.68;5;25600;32000;17408;54784;35058.0;Не определено
691432.05;6468456.09;6.719;5;17152;22016;14336;48384;35058.0;Не определено
691431.91;6468456.08;4.62;5;8704;13312;7168;40704;35058.0;Не определено
691431.22;6468456.01;6.984;5;24576;30464;18688;55040;35058.0;Не определено
691430.53;6468455.94;9.424;5;19968;24064;14848;50432;35058.0;Не определено
691431.76;6468456.93;0.0;2;15872;20736;12544;45056;35058.0;Не определено
691431.87;6468456.94;1.609;5;8704;13312;7168;39168;35058.0;Не определено
691432.05;6468456.94;4.338;5;9728;13568;8192;39424;35058.0;Не определено
691431.33;6468456.87;5.937;5;24832;30464;18432;54016;35058.0;Не определено
691430.49;6468456.8;5.87;5;17408;21760;12544;46848;35058.0;Не определено
691430.8;6468457.85;0.0;2;22272;27648;16640;49408;35058.0;Не определено
691431.06;6468457.87;3.787;5;23040;27648;17920;50176;35058.0;Не определено
691430.03;6468457.78;0.0;2;19968;23552;14336;48896;35058.0;Не определено
691430.22;6468452.31;5.988;5;30208;28160;23296;38912;35058.0;Не определено
691430.59;6468452.57;0.0;2;33536;30464;23808;43264;35058.0;Не определено
691430.8;6468452.7;3.576;5;24832;21504;17152;36352;35058.0;Не определено
691430.91;6468452.77;5.489;5;24832;21504;17152;36352;35058.0;Не определено
691431.31;6468453.04;0.0;2;30720;29952;21504;40704;35058.0;Не определено
691431.54;6468453.18;3.876;5;33280;32000;24320;43520;35058.0;Не определено
691431.67;6468453.27;6.205;5;34560;32000;25088;45056;35058.0;Не определено
691431.96;6468453.47;0.0;2;31744;28928;21760;40192;35058.0;Не определено
691430.16;6468453.68;6.624;5;20736;23808;14592;50944;35058.0;Не определено
691430.91;6468454.18;6.102;5;28160;33280;20224;55040;35058.0;Не определено
691430.99;6468454.22;7.303;5;28672;33792;21248;55808;35058.0;Не определено
691431.47;6468454.54;3.276;5;19712;25088;14592;49920;35058.0;Не определено
691431.6;6468454.63;5.456;5;17408;22784;11776;49152;35058.0;Не определено
691433.56;6468455.92;4.232;5;20736;27392;15872;53248;35058.0;Не определено
691430.35;6468455.04;7.598;5;17152;19456;14592;47616;35058.0;Не определено
691431.02;6468455.48;6.819;5;19200;26112;15104;50944;35058.0;Не определено
691431.6;6468455.87;4.605;5;14080;19200;9728;45056;35058.0;Не определено
691431.72;6468455.95;6.685;5;10496;14848;6656;40192;35058.0;Не определено
691432.1;6468456.2;2.192;5;11776;16640;9472;44032;35058.0;Не определено
691430.45;6468456.17;8.709;5;25344;30720;20224;55040;35058.0;Не определено
691431.11;6468456.6;8.252;5;19200;24064;16896;49664;35058.0;Не определено
691431.03;6468456.56;6.965;5;13056;18432;10496;44800;35058.0;Не определено
691430.97;6468456.51;5.831;5;15360;20480;13312;45312;35058.0;Не определено
691431.68;6468456.98;5.844;5;15872;20736;12544;45056;35058.0;Не определено
691431.59;6468456.93;4.278;5;20480;26112;14336;49408;35058.0;Не определено
691432.03;6468457.22;0.0;2;19712;24064;15360;47104;35058.0;Не определено
691430.22;6468457.62;0.0;2;15360;19712;8960;45056;35058.0;Не определено
691449.99;6468445.9;7.035;5;36352;36864;24320;51456;35798.0;Не определено
691449.71;6468445.89;2.965;5;38656;37376;26624;50432;35798.0;Не определено
691448.7;6468445.8;-0.005;1;24576;21504;15872;33280;35798.0;Не определено
691449.08;6468446.58;0.0;2;34816;32768;22784;44288;35798.0;Не определено
691449.37;6468446.6;4.525;5;29696;30464;18944;50944;35798.0;Не определено
691449.49;6468446.6;6.268;5;25088;28416;16640;50176;35798.0;Не определено
691449.7;6468447.59;6.572;5;30464;36608;21248;59136;35798.0;Не определено
691449.79;6468447.59;7.911;5;30464;36608;21248;59136;35798.0;Не определено
691449.81;6468445.24;4.374;5;41728;39424;28928;47616;35798.0;Не определено
691449.58;6468445.09;0.0;2;39936;35840;27136;46080;35798.0;Не определено
691449.94;6468445.32;6.722;5;41728;39424;28928;47616;35798.0;Не определено
691448.82;6468445.86;-0.044;1;33536;29952;23296;41728;35798.0;Не определено
691449.18;6468446.09;6.746;5;33792;30208;22784;38656;35798.0;Не определено
691449.92;6468446.58;7.956;5;23552;28928;17920;53248;35798.0;Не определено
691448.84;6468446.83;0.0;2;35584;33024;24064;43264;35798.0;Не определено
691449.11;6468447.0;5.088;5;35328;34560;24064;48384;35798.0;Не определено
691449.24;6468447.08;7.53;5;32000;35072;22272;53504;35798.0;Не определено
691449.91;6468447.52;6.32;5;26624;33280;17152;54784;35798.0;Не определено
691449.98;6468447.57;7.668;5;26624;33280;17152;54784;35798.0;Не определено
691449.77;6468448.63;0.0;2;19456;24064;11776;50176;35798.0;Не определено
691441.53;6468444.64;4.064;1;29696;27648;24320;37120;53983.0;Не определено
691453.42;6468442.42;4.144;5;37888;34304;26880;46592;45962.0;Не определено
691453.34;6468442.41;2.817;5;38656;35840;28160;48128;45962.0;Не определено
691453.16;6468442.41;0.0;2;40448;37632;29440;47104;45962.0;Не определено
691457.49;6468443.76;0.0;2;15104;16128;11776;35328;46550.0;Не определено
691457.62;6468443.77;2.156;5;10752;11008;8960;22528;46550.0;Не определено
691457.73;6468443.78;3.99;5;10752;11008;8960;22528;46550.0;Не определено
